title,url,date,date_parsed,event_type,score,reasons
PM Netanyahu Meets with King Abdullah II of Jordan,https://www.gov.il/en/pages/eventabdallah060114,2014-01-06,2014-01-06,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with the New Leader of the Opposition,https://www.gov.il/en/pages/eventopo281113,2013-11-28,2013-11-28,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Responds to Turkish PM Erdogan's Statement,https://www.gov.il/en/pages/spokeardu280213,2013-02-28,2013-02-28,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Heroes to Heroes Delegation,https://www.gov.il/en/pages/eventhero030912,2012-09-03,2012-09-03,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu and Finance Minister Steinitz,https://www.gov.il/en/pages/eventotsar260612,2012-06-26,2012-06-26,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Project Masa High School Students,https://www.gov.il/en/pages/eventbereshit210612,2012-06-21,2012-06-21,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Boris Gelfand,https://www.gov.il/en/pages/eventgelfand030612,2012-06-03,2012-06-03,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Reservists' Representatives,https://www.gov.il/en/pages/spoketal290412,2012-04-29,2012-04-29,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with International Bible Quiz Contestants,https://www.gov.il/en/pages/eventbible230412,2012-04-23,2012-04-23,meeting,18,meeting; Netanyahu explicitly in title
Statement from PM Netanyahu's Bureau on the Latest IAEA Report,https://www.gov.il/en/pages/spokesbaa250212,2012-02-25,2012-02-25,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Tal Hajaj at the Knesset,https://www.gov.il/en/pages/eventtal130212,2012-02-13,2012-02-13,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Dutch Deputy PM Verhagen and FM Rosenthal,https://www.gov.il/en/pages/eventnetherland180112,2012-01-18,2012-01-18,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Invites Union of Local Authorities Leaders to Meet with Him in Order to Prevent the Planned Strike,https://www.gov.il/en/pages/spokeshilton150112,2012-01-15,2012-01-15,meeting,18,meeting; Netanyahu explicitly in title
"Atty. Yitzhak Molcho, PM Netanyahu's Envoy to the Negotiations with the Palestinians, to Leave for Quartet Meeting in Amman",https://www.gov.il/en/pages/spokemolcho010112,2012-01-01,2012-01-01,meeting,18,meeting; Netanyahu explicitly in title
"PM Netanyahu Meets with Chaim Aviel Beckman, Who Suffers from a Rare Blood Disorder",https://www.gov.il/en/pages/eventaviel121211,2011-12-12,2011-12-12,meeting,18,meeting; Netanyahu explicitly in title
"PM Netanyahu Meets with Tzvi Shalit, Grandfather of Gilad Shalit",https://www.gov.il/en/pages/eventzvi011211,2011-12-01,2011-12-01,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Holds Surprise Visit in Eilat and Meets with Infiltrators and Residents,https://www.gov.il/en/pages/eventeilat291111,2011-11-29,2011-11-29,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Albanian PM Dr. Sali Berisha,https://www.gov.il/en/pages/eventalban211111,2011-11-21,2011-11-21,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Kenyan PM Raila Odinga,https://www.gov.il/en/pages/eventkenya141111,2011-11-14,2011-11-14,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with OECD Deputy Secretary-General Rintaro Tamaki,https://www.gov.il/en/pages/eventoecd071111,2011-11-07,2011-11-07,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Negev Bedouin Mayors,https://www.gov.il/en/pages/eventbedouin031111,2011-11-03,2011-11-03,meeting,18,meeting; Netanyahu explicitly in title
"PM Netanyahu's Special Envoy, Yitzhak Molcho, Meets with Quartet Representatives",https://www.gov.il/en/pages/spokemolcho261011,2011-10-26,2011-10-26,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Rabbi Ovadia Yosef,https://www.gov.il/en/pages/eventovadia241011,2011-10-24,2011-10-24,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu's Statement on Resumption of Negotiations with the Palestinians,https://www.gov.il/en/pages/spokepales171011,2011-10-17,2011-10-17,statement,18,PM statement; Netanyahu explicitly in title
"PM Netanyahu meets with David Meidan, his special envoy to the negotiations for the return of Gilad Shalit",https://www.gov.il/en/pages/eventmeydan161011,2011-10-16,2011-10-16,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with IDF Chief-of-Staff Lt.-Gen. Benny Gantz,https://www.gov.il/en/pages/eventganza270911,2011-09-27,2011-09-27,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Periphery and Minority Sector Local Authority Heads in Order to Discuss Cooperation between the Government and Local Authorities,https://www.gov.il/en/pages/eventarim150911,2011-09-15,2011-09-15,meeting,18,meeting; Netanyahu explicitly in title
Statements by PM Netanyahu and Belgian PM Yves Leterme,https://www.gov.il/en/pages/eventbelgia050911,2011-09-05,2011-09-05,statement,18,PM statement; Netanyahu explicitly in title
Statements By PM Netanyahu and PM of Slovenia Borut Pahor,https://www.gov.il/en/pages/eventslov250711,2011-07-25,2011-07-25,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Firefighters,https://www.gov.il/en/pages/eventkabaut180711,2011-07-18,2011-07-18,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Special Olympics Athletes,https://www.gov.il/en/pages/eventsport120711,2011-07-12,2011-07-12,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Quartet Envoy Tony Blair,https://www.gov.il/en/pages/eventblair030511,2011-05-03,2011-05-03,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with International Tanakh Quiz Contestants,https://www.gov.il/en/pages/spokechidon030511,2011-05-03,2011-05-03,meeting,18,meeting; Netanyahu explicitly in title
Statement from PM Netanyahu,https://www.gov.il/en/pages/spokepigua230311,2011-03-23,2011-03-23,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu following the murders in Itamar,https://www.gov.il/en/pages/spokeinternational120311,2011-03-12,2011-03-12,statement,18,PM statement; Netanyahu explicitly in title
"Statement by PM Netanyahu and Mr. Anders Fogh Rasmussen, Secretary General of NATO",https://www.gov.il/en/pages/eventnato090211,2011-02-09,2011-02-09,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Mitt Romney,https://www.gov.il/en/pages/eventromney130111,2011-01-13,2011-01-13,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Russian Deputy Minister Plat,https://www.gov.il/en/pages/spokesarcherum041210,2010-12-04,2010-12-04,meeting,18,meeting; Netanyahu explicitly in title
Statement from PM Netanyahu Regarding the Mt. Carmel Fire,https://www.gov.il/en/pages/spokekkarmel021210,2010-12-02,2010-12-02,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with CERN Director-General Prof. Rolf Heuer,https://www.gov.il/en/pages/eventrolf301110,2010-11-30,2010-11-30,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu's Statement at the Editors' Conference,https://www.gov.il/en/pages/speechorchim291110,2010-11-29,2010-11-29,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Russian First Deputy PM Zubkov and the Russian Economic Delegation,https://www.gov.il/en/pages/eventzubkov171110,2010-11-17,2010-11-17,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Representatives from Organizations for the Handicapped,https://www.gov.il/en/pages/spokenechim151110,2010-11-15,2010-11-15,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Senior American Media Figures,https://www.gov.il/en/pages/spokemedia101110,2010-11-10,2010-11-10,meeting,18,meeting; Netanyahu explicitly in title
"PM Netanyahu Signs Statement of Cooperation with ""Keren Hayesod"" on Projects of National Importance",https://www.gov.il/en/pages/spokeyesod241010,2010-10-24,2010-10-24,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets With Special Envoy Senator George Mitchell,https://www.gov.il/en/pages/eventmit290910,2010-09-29,2010-09-29,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu meets with King Abdullah II,https://www.gov.il/en/pages/eventabdul270710,2010-07-27,2010-07-27,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Graduating Students at the National Security College,https://www.gov.il/en/pages/eventmichlala220710,2010-07-22,2010-07-22,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu’s Statement Welcoming PM George Papandreou of the Hellenic Republic,https://www.gov.il/en/pages/eventgreece220710,2010-07-22,2010-07-22,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu and his Wife Meet with the Shalit Family,https://www.gov.il/en/pages/eventshalit090710,2010-07-09,2010-07-09,meeting,18,meeting; Netanyahu explicitly in title
Statements by PM Netanyahu and Senator Mitchell at their Meeting,https://www.gov.il/en/pages/eventmitchell300610,2010-06-30,2010-06-30,statement,18,PM statement; Netanyahu explicitly in title
Statements by PM Netanyahu and Austrian Chancellor Werner Faymann at the beginning of their meeting,https://www.gov.il/en/pages/eventaustria230610,2010-06-23,2010-06-23,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/speechmashat020610,2010-06-02,2010-06-02,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu’s Statement at the Conclusion of His Meeting with PM Stephen Harper,https://www.gov.il/en/pages/eventharper310510,2010-05-31,2010-05-31,statement,18,PM statement; Netanyahu explicitly in title
Proximity Talks: PM Netanyahu Meets with Senator Mitchell in Jerusalem,https://www.gov.il/en/pages/spokemitchel200510,2010-05-20,2010-05-20,meeting,18,meeting; Netanyahu explicitly in title
Statements by PM Netanyahu and Senator George Mitchell at the Start of their Meeting,https://www.gov.il/en/pages/eventmit230410,2010-04-23,2010-04-23,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with Lord Rothschild on the Establishment of the New National Library,https://www.gov.il/en/pages/eventsifriya150410,2010-04-15,2010-04-15,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu’s Statement at the Meeting with Bible Quiz Contestants,https://www.gov.il/en/pages/eventbible140410,2010-04-14,2010-04-14,statement,18,PM statement; Netanyahu explicitly in title
Statements by PM Netanyahu and Special Envoy George Mitchell,https://www.gov.il/en/pages/eventmitchell210310,2010-03-21,2010-03-21,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu and U.N. Secretary-General Ban-Ki Moon’s Statements Ahead of Their Meeting,https://www.gov.il/en/pages/eventbanki210310,2010-03-21,2010-03-21,statement,18,PM statement; Netanyahu explicitly in title
Statement from PM Netanyahu's Bureau on the Resumption of the Diplomatic Process,https://www.gov.il/en/pages/spokechidush160310,2010-03-16,2010-03-16,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with NASA Administrator Bolden,https://www.gov.il/en/pages/spokenasa240110,2010-01-24,2010-01-24,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Russian NSC Secy. Patrushev,https://www.gov.il/en/pages/spokerusi031209,2009-12-03,2009-12-03,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu on the Cabinet Decision to Suspend New Construction in Judea and Samaria,https://www.gov.il/en/pages/eventfreeze251109,2009-11-25,2009-11-25,statement,18,PM statement; Netanyahu explicitly in title
Statements by PM Netanyahu and Senator George Mitchell at the Start of their Meeting,https://www.gov.il/en/pages/eventmitchel301009,2009-10-30,2009-10-30,statement,18,PM statement; Netanyahu explicitly in title
"PM Netanyahu meets with EU High Representative for the Common Foreign and Security Policy, Javier Solana",https://www.gov.il/en/pages/eventsolana211009,2009-10-21,2009-10-21,meeting,18,meeting; Netanyahu explicitly in title
"PM Netanyahu meets with EU High Representative for the Common Foreign and Security Policy, Javier Solana",https://www.gov.il/en/pages/spokesolana211009,2009-10-21,2009-10-21,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu meets with Senator Mitchell,https://www.gov.il/en/pages/eventmitchell111009,2009-10-11,2009-10-11,meeting,18,meeting; Netanyahu explicitly in title
Statements by PM Netanyahu and Senator George Mitchell at the Start of their Meeting,https://www.gov.il/en/pages/eventmit150909,2009-09-15,2009-09-15,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Visits GLBT Center in Tel Aviv and Meets with Gay Community Activists,https://www.gov.il/en/pages/eventpaz060809,2009-08-06,2009-08-06,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu and Vice Premier Shalom Meet with Quartet Envoy to the Middle East Tony Blair,https://www.gov.il/en/pages/eventblair130709,2009-07-13,2009-07-13,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Druze Spiritual and Local Council Leaders,https://www.gov.il/en/pages/eventdruz210609,2009-06-21,2009-06-21,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with International Quartet Envoy Tony Blair,https://www.gov.il/en/pages/eventblair170609,2009-06-17,2009-06-17,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Convenes Meeting of Ministerial Committee on Improving the Situation of the Palestinian Residents of Judea and Samaria,https://www.gov.il/en/pages/spokepales270509,2009-05-27,2009-05-27,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Pope Benedict XVI,https://www.gov.il/en/pages/eventpop140509,2009-05-14,2009-05-14,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Convenes an additional Meeting on Swine Flu,https://www.gov.il/en/pages/spokeshapab300409,2009-04-30,2009-04-30,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Opposition Leader Livni,https://www.gov.il/en/pages/spokelivni300409,2009-04-30,2009-04-30,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Convenes Meeting on Swine Flu,https://www.gov.il/en/pages/spokeshapa280409,2009-04-28,2009-04-28,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Czech PM Topolanek,https://www.gov.il/en/pages/spokeczech230409,2009-04-23,2009-04-23,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Meets with Poetess Leah Nebenzahl,https://www.gov.il/en/pages/spokenebenzahl210409,2009-04-21,2009-04-21,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-statement,,,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with IDF Widows and Orphans,https://www.gov.il/en/pages/event-iron-sword,,,meeting,18,meeting; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-erdogan0856,,,statement,18,PM statement; Netanyahu explicitly in title
Statement by PM Netanyahu,https://www.gov.il/en/pages/spoke-nazareth00923,,,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu Meets with IDF Chief-of-Staff Lt.-Gen. Aviv Kochavi,https://www.gov.il/en/pages/spoke-meeting03012023,0301-20-23,,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu Holds First Working Meeting with Mossad Director David Barnea,https://www.gov.il/en/pages/event-mossad01012023,0101-20-23,,meeting,18,meeting; Netanyahu explicitly in title
PM Netanyahu's Statement Upon Departing for France,https://www.gov.il/en/pages/event_flight,,,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu to Leave Tomorrow for a Series of Diplomatic Meetings in Europe,https://www.gov.il/en/pages/spoke_europe03618,,,meeting,18,meeting; Netanyahu explicitly in title
Statement from PM Netanyahu's Office on the IAEA Report,https://www.gov.il/en/pages/spokeiaea21215,,,statement,18,PM statement; Netanyahu explicitly in title
PM Netanyahu issued the following statement at a ceremony to honor outstanding Prime Minister's Office employees,https://www.gov.il/en/pages/spokeoved30315,,,statement,18,PM statement; Netanyahu explicitly in title
