title,url,date,date_parsed,event_type,score,reasons
PM Netanyahu's Rosh Hashana Greeting to the Diaspora Communities,https://www.gov.il/en/pages/speechdiaspora170909,2009-09-17,2009-09-17,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Security Cabinet Meeting,https://www.gov.il/en/pages/spokecab020909,2009-09-02,2009-09-02,no_netanyahu,-100,no Netanyahu mention
"PM’s Comments on the Occasion of the Birthday of Shimon Peres, President of Israel",https://www.gov.il/en/pages/inter_peres160809,2009-08-16,2009-08-16,no_netanyahu,-100,no Netanyahu mention
Statement on the Governability Law and the Israel Lands Administration Reform Law,https://www.gov.il/en/pages/spokelaw030809,2009-08-03,2009-08-03,no_netanyahu,-100,no Netanyahu mention
The Operation in Gaza 27 December 2008 – 18 January 2009: Factual and Legal Aspects,https://www.gov.il/en/pages/spokeopergaza300709,2009-07-30,2009-07-30,no_netanyahu,-100,no Netanyahu mention
Statement on Illegal Workers in Israel,https://www.gov.il/en/pages/spokeill300709,2009-07-30,2009-07-30,no_netanyahu,-100,no Netanyahu mention
"Prime Minister's Office, Finance Ministry and Industry, Trade and Labor Ministry Establish Joint Govt.-Private Sector Fund for Investments in the Minorities Sector",https://www.gov.il/en/pages/spokekeren230709,2009-07-23,2009-07-23,no_netanyahu,-100,no Netanyahu mention
Prime Minister’s speech at the Egyptian Ambassador’s House on the occasion of Egypt’s 57th National Day,https://www.gov.il/en/pages/speechegypt230709,2009-07-23,2009-07-23,no_netanyahu,-100,no Netanyahu mention
Video Greeting by Prime Minister Benjamin Netanyahu to Christians United for Israel,https://www.gov.il/en/pages/speechchris210709,2009-07-21,2009-07-21,ceremony,6,ceremony/ceremonial; Netanyahu explicitly in title; foreign/UN signal; core topic (Iran/Hamas/etc.); ceremonial/greeting/minor
Cabinet Establishes Ministerial Committee to Examine the Establishment of a Municipal Policing Network,https://www.gov.il/en/pages/spokeshitu120709,2009-07-12,2009-07-12,no_netanyahu,-100,no Netanyahu mention
Cabinet Extends Temporary Housing Eligibility for Families that were Evacuated from the Gaza Strip and Northern Samaria,https://www.gov.il/en/pages/spokeliving120709,2009-07-12,2009-07-12,no_netanyahu,-100,no Netanyahu mention
Cabinet Approves PM's and Education Minister's Proposal to Allocate NIS 13 Million for Students who were Evacuated in the framework of the Disengagement Plan,https://www.gov.il/en/pages/spokechild120709,2009-07-12,2009-07-12,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Congratulates Israeli National Tennis Team on Historic Win over Russia,https://www.gov.il/en/pages/spoketennis110709,2009-07-11,2009-07-11,other,6,Netanyahu explicitly in title; core topic (Iran/Hamas/etc.); ceremonial/greeting/minor
Water Supply to Druze Communities to be Restored Immediately,https://www.gov.il/en/pages/spokedruze090709,2009-07-09,2009-07-09,no_netanyahu,-100,no Netanyahu mention
Joint Prime Minister's Office-Finance Ministry Statement on the New Draft Bank of Israel Law,https://www.gov.il/en/pages/spokeeco020709,2009-07-02,2009-07-02,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Communique,https://www.gov.il/en/pages/spokecab010709,2009-07-01,2009-07-01,no_netanyahu,-100,no Netanyahu mention
Greetings by PM Netanyahu at the Fourth of July Reception,https://www.gov.il/en/pages/speechus010709,2009-07-01,2009-07-01,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Mossad Deputy Director Decides to Conclude his Duties,https://www.gov.il/en/pages/spokemossad280609,2009-06-28,2009-06-28,no_netanyahu,-100,no Netanyahu mention
PM's Speech at the Begin-Sadat Center at Bar-Ilan University,https://www.gov.il/en/pages/speechbarilan140609,2009-06-14,2009-06-14,no_netanyahu,-100,no Netanyahu mention
Security Cabinet Meeting on the Situation in Gaza,https://www.gov.il/en/pages/spokecabinet100609,2009-06-10,2009-06-10,no_netanyahu,-100,no Netanyahu mention
Statement on President Barack Obama's speech in Cairo,https://www.gov.il/en/pages/spokehope040609,2009-06-04,2009-06-04,no_netanyahu,-100,no Netanyahu mention
Hagai Hadas Speaks with Noam Shalit,https://www.gov.il/en/pages/spokehadasb310509,2009-05-31,2009-05-31,no_netanyahu,-100,no Netanyahu mention
Uri Yogev Appointed as Chairman of the National Economic Council Advisory Committee,https://www.gov.il/en/pages/spokekalkala110509,2009-05-11,2009-05-11,no_netanyahu,-100,no Netanyahu mention
"The Prime Minister’s statement at the press conference with the President of Egypt, Hosni Mubarak, at Sharm el-Sheikh",https://www.gov.il/en/pages/speechsharem110509,2009-05-11,2009-05-11,no_netanyahu,-100,no Netanyahu mention
"Statement regarding Support Payments for Holocaust Survivors, the Handicapped and the Elderly",https://www.gov.il/en/pages/spokekitz070509,2009-05-07,2009-05-07,no_netanyahu,-100,no Netanyahu mention
Eyal Gabai Appointed as Director-General of the Prime Minister's Office,https://www.gov.il/en/pages/spokegabai040509,2009-05-04,2009-05-04,no_netanyahu,-100,no Netanyahu mention
Dr. Michael Oren Appointed as Israeli Ambassador to the United States,https://www.gov.il/en/pages/spokeoren040509,2009-05-04,2009-05-04,no_netanyahu,-100,no Netanyahu mention
Greeting by PM Benjamin Netanyahu at the The International Bible Quiz,https://www.gov.il/en/pages/speechbible290409,2009-04-29,2009-04-29,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
PM Netanyahu Sends Greetings to the Druze Community on the Occasion of the Nebi Shueib Holiday,https://www.gov.il/en/pages/spokedruz240409,2009-04-24,2009-04-24,ceremony,-8,ceremony/ceremonial; Netanyahu explicitly in title; ceremonial/greeting/minor
Clarification from the Prime Minister's Bureau,https://www.gov.il/en/pages/spokeclar200409,2009-04-20,2009-04-20,no_netanyahu,-100,no Netanyahu mention
PM to Hold Consultation on a Comprehensive Plan for a Tourism Revolution,https://www.gov.il/en/pages/spoketayar130409,2009-04-13,2009-04-13,no_netanyahu,-100,no Netanyahu mention
PM Netanyahu Congratulates Defense Establishment on Successful Arrow Test,https://www.gov.il/en/pages/spokmiss070409,2009-04-07,2009-04-07,other,2,Netanyahu explicitly in title; ceremonial/greeting/minor
National Security Council Counter-Terrorism Bureau Statement,https://www.gov.il/en/pages/spokemalal070409,2009-04-07,2009-04-07,no_netanyahu,-100,no Netanyahu mention
"Farewell speech by Israel's 12th Prime Minister, Mr. Ehud Olmert",https://www.gov.il/en/pages/speechpresolm010409,2009-04-01,2009-04-01,no_netanyahu,-100,no Netanyahu mention
"Farewell speech by the 12th Prime Minister of Israel, Mr. Ehud Olmert",https://www.gov.il/en/pages/speecholmertkness310309,2009-03-31,2009-03-31,no_netanyahu,-100,no Netanyahu mention
PM Olmert Takes His Leave From Various World Leaders,https://www.gov.il/en/pages/spoketel310309,2009-03-31,2009-03-31,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Speech at the Knesset Session – 30th Anniversary of the Peace Treaty With Egypt,https://www.gov.il/en/pages/speechegypt300309,2009-03-30,2009-03-30,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart290309,2009-03-29,2009-03-29,no_netanyahu,-100,no Netanyahu mention
PM Olmert Decides on Budgetary Supplement for the Income Tax Authority's Efforts in the Struggle against Organized Crime,https://www.gov.il/en/pages/spokecrime290309,2009-03-29,2009-03-29,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Speech at the Ceremony Awarding the State Medal for the Fight Against Human Trafficking,https://www.gov.il/en/pages/speechsahar290309,2009-03-29,2009-03-29,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Speech at the State Memorial Ceremony for Late Presidents and Prime Ministers of Israel,https://www.gov.il/en/pages/speechpre260309,2009-03-26,2009-03-26,no_netanyahu,-100,no Netanyahu mention
PM Olmert Visits Tamar Regional Council Waste Disposal Site and the Dead Sea Hotel Area,https://www.gov.il/en/pages/eventtamar230309,2009-03-23,2009-03-23,no_netanyahu,-100,no Netanyahu mention
PM Olmert Attends Cornerstone-laying Ceremony for New Dimona Industrial Plant,https://www.gov.il/en/pages/eventdimona230309,2009-03-23,2009-03-23,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart220309,2009-03-22,2009-03-22,no_netanyahu,-100,no Netanyahu mention
PM Olmert and National Infrastructures Minister Ben-Eliezer Visit Mekorot Facilities in Hadera and Eshkol,https://www.gov.il/en/pages/eventmekorot180309,2009-03-18,2009-03-18,no_netanyahu,-100,no Netanyahu mention
Special Cabinet Meeting on the Release of Gilad Shalit,https://www.gov.il/en/pages/spokegovmes170309,2009-03-17,2009-03-17,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Statement Regarding Gilad Shalit,https://www.gov.il/en/pages/speechppress170309,2009-03-17,2009-03-17,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart150309,2009-03-15,2009-03-15,no_netanyahu,-100,no Netanyahu mention
PM Olmert Dispatches ISA Director Diskin and Special Envoy Dekel to Egypt in Additional Effort to Bring about the Release of Gilad Shalit,https://www.gov.il/en/pages/spokegikad140309,2009-03-14,2009-03-14,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Speech at the Meeting of Heads of Local Authorities,https://www.gov.il/en/pages/speechcity120309,2009-03-12,2009-03-12,no_netanyahu,-100,no Netanyahu mention
Aliza Olmert Meets with Family of Abducted Soldier Gilad Shalit,https://www.gov.il/en/pages/spokealiz100309,2009-03-10,2009-03-10,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Speech at the Meeting of Heads of Arab Authorities,https://www.gov.il/en/pages/speecharabauth100309,2009-03-10,2009-03-10,no_netanyahu,-100,no Netanyahu mention
Updated Pre-Passover Travel Warnings for Israeli Citizens,https://www.gov.il/en/pages/deswarn090309,2009-03-09,2009-03-09,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Statement Regarding International Women’s Day,https://www.gov.il/en/pages/speechwomen080309,2009-03-08,2009-03-08,no_netanyahu,-100,no Netanyahu mention
Prime Minister Ehud Olmert's remarks at the start of the weekly Cabinet meeting,https://www.gov.il/en/pages/spokestart080309,2009-03-08,2009-03-08,no_netanyahu,-100,no Netanyahu mention
Clarification from PM Olmert’s Bureau,https://www.gov.il/en/pages/spokeclar060309,2009-03-06,2009-03-06,no_netanyahu,-100,no Netanyahu mention
PM Olmert Attends Cornerstone-Laying Ceremony at the Amir Drori Memorial Archaeological Park in Tiberias,https://www.gov.il/en/pages/eventteb050309,2009-03-05,2009-03-05,no_netanyahu,-100,no Netanyahu mention
PM Olmert Visits Migdal-Tefen Industrial Local Council and ISCAR Training Center,https://www.gov.il/en/pages/eventtra050309,2009-03-05,2009-03-05,no_netanyahu,-100,no Netanyahu mention
Israeli Ambassador To The US Sallai Meridor Informs PM Olmert Of His Intention To Conclude His Duties,https://www.gov.il/en/pages/spokeshag050309,2009-03-05,2009-03-05,no_netanyahu,-100,no Netanyahu mention
Joint Statements By Prime Minister Ehud Olmert and Secretary of State Hilary Clinton,https://www.gov.il/en/pages/speechhilary030309,2009-03-03,2009-03-03,no_netanyahu,-100,no Netanyahu mention
PM Olmert Dedicates New Building for Keshet School in Jerusalem,https://www.gov.il/en/pages/eventkeshet020309,2009-03-02,2009-03-02,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokemes010309,2009-03-01,2009-03-01,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets with Canadian Foreign Minister Cannon,https://www.gov.il/en/pages/eventcanada010309,2009-03-01,2009-03-01,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets with Senior Noble Energy Corporate Officials,https://www.gov.il/en/pages/eventnoble260209,2009-02-26,2009-02-26,no_netanyahu,-100,no Netanyahu mention
Address by PM Olmert at the Isarel Institute of Technology,https://www.gov.il/en/pages/speechtech260209,2009-02-26,2009-02-26,no_netanyahu,-100,no Netanyahu mention
PM Olmert Met with Maj.-Gen. (ret.) Amos Gilad and Accepted his Apology for the Remarks Published in his Name,https://www.gov.il/en/pages/spokeamosgilad250209,2009-02-25,2009-02-25,no_netanyahu,-100,no Netanyahu mention
PM Olmert Awards Certificates of Excellence to National and Civic Service Volunteers,https://www.gov.il/en/pages/eventleumi240209,2009-02-24,2009-02-24,no_netanyahu,-100,no Netanyahu mention
Address by Prime Minister Ehud Olmert at the Conclusion of the Knesset Swearing-In Ceremony,https://www.gov.il/en/pages/speechkness240209,2009-02-24,2009-02-24,no_netanyahu,-100,no Netanyahu mention
"Address by PM Olmert at the Jewish Agency, Jerusalem",https://www.gov.il/en/pages/speechjewish240209,2009-02-24,2009-02-24,no_netanyahu,-100,no Netanyahu mention
Address by Prime Minister Ehud Olmert at the IDF General Staff,https://www.gov.il/en/pages/speechmatkal230209,2009-02-23,2009-02-23,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart220209,2009-02-22,2009-02-22,no_netanyahu,-100,no Netanyahu mention
Ministerial Committee on National Security Statement,https://www.gov.il/en/pages/spokecabi180209,2009-02-18,2009-02-18,no_netanyahu,-100,no Netanyahu mention
PM Olmert Tours Western Wall Area Archaeological Sites,https://www.gov.il/en/pages/eventwall170209,2009-02-17,2009-02-17,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets with US Congressional Delegation,https://www.gov.il/en/pages/spokecong160209,2009-02-16,2009-02-16,no_netanyahu,-100,no Netanyahu mention
PM Olmert Tours Halutzit Communities,https://www.gov.il/en/pages/eventhalutz160209,2009-02-16,2009-02-16,no_netanyahu,-100,no Netanyahu mention
"Address by PM Olmert Conference of Presidents of Major American Jewish Organizations, Jerusalem",https://www.gov.il/en/pages/speechpre150209,2009-02-15,2009-02-15,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart150209,2009-02-15,2009-02-15,no_netanyahu,-100,no Netanyahu mention
Statement from PM Olmert's Media Adviser in Wake of Foreign Reports,https://www.gov.il/en/pages/spoke140209,2009-02-14,2009-02-14,no_netanyahu,-100,no Netanyahu mention
PM Dedicates Telephone Center for Holocaust Survivors' Rights and Launches Public Campaign on the Issue,https://www.gov.il/en/pages/eventnizol120209,2009-02-12,2009-02-12,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart080209,2009-02-08,2009-02-08,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets with French National Assembly President Accoyer,https://www.gov.il/en/pages/spokefrance080209,2009-02-08,2009-02-08,no_netanyahu,-100,no Netanyahu mention
Prime Minister Ehud Olmert's Speech at the Opening of the International Conference of the Maccabi World Union,https://www.gov.il/en/pages/speechmaccabi080209,2009-02-08,2009-02-08,no_netanyahu,-100,no Netanyahu mention
PM Olmert Tours the Na'aman Stream,https://www.gov.il/en/pages/eventnaaman030209,2009-02-03,2009-02-03,no_netanyahu,-100,no Netanyahu mention
PM Olmert Dedicates Tel Acre Tourist Project,https://www.gov.il/en/pages/eventacco030209,2009-02-03,2009-02-03,no_netanyahu,-100,no Netanyahu mention
PM Olmert Attends Roundtable Conference,https://www.gov.il/en/pages/eventtable020209,2009-02-02,2009-02-02,no_netanyahu,-100,no Netanyahu mention
NSC Counter-Terrorism Bureau Reiterates its Warning of a Severe Hezbollah Terrorist Attack (Murder or Kidnapping) Against an Israeli Target,https://www.gov.il/en/pages/spoketer010209,2009-02-01,2009-02-01,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart010209,2009-02-01,2009-02-01,no_netanyahu,-100,no Netanyahu mention
Oz Site Forum to Host Marketing Expert,https://www.gov.il/en/pages/spokeoz010209,2009-02-01,2009-02-01,no_netanyahu,-100,no Netanyahu mention
PM Olmert Visits Chaim Sheba Medical Center at Tel Hashomer,https://www.gov.il/en/pages/eventshiba280109,2009-01-28,2009-01-28,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets with Ministry Directors-General at Conference on 2009 Working Plans,https://www.gov.il/en/pages/spoketochny270109,2009-01-27,2009-01-27,no_netanyahu,-100,no Netanyahu mention
