date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2024-12-22 16:00,1734912000.0,Indiana Pacers @ Sacramento Kings,Sacramento Kings,Indiana Pacers,NBA Regular Season,"NBC Sports California, TNT Sports 1 HD UK, Discovery+ UK ($/geo/R)",13369.0,https://basketball.icdb.tv/match/13369,Mark Jones,Kayte Christensen-Hunter,"Kayte Christensen-Hunter, Quinn Buckner",Chelsea Gray,Kyle Draper,Jeremiah Johnson,"Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Chris Denari (Main Commentator), Quinn Buckner (Co-commentator), Jeremiah Johnson (Reporter), Kyle Draper (Presenter), Chelsea Gray (Pundit)",Indiana Pacers @ Sacramento Kings,pending,,
2024-11-27 19:00,1732762800.0,Oklahoma City Thunder @ Golden State Warriors,Golden State Warriors,Oklahoma City Thunder,NBA Regular Season,"ESPN (US), ESPN App (US)",12726.0,https://basketball.icdb.tv/match/12726,Mark Jones,Bob Myers,Bob Myers,"Kendrick Perkins, Chiney Ogwumike, Richard Jefferson",Malika Andrews,Angel Gray,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Bob Myers (Co-commentator), Kendrick Perkins (Pundit), Chiney Ogwumike (Pundit), Richard Jefferson (Pundit), Angel Gray (Reporter)",Oklahoma City Thunder @ Golden State Warriors,pending,,
2024-11-20 16:30,1732149000.0,Chicago Bulls @ Milwaukee Bucks,Milwaukee Bucks,Chicago Bulls,NBA Regular Season,"ESPN (US), ESPN App (US)",12475.0,https://basketball.icdb.tv/match/12475,Mark Jones,Doris Burke,Doris Burke,"Shams Charania, Kendrick Perkins, Chiney Ogwumike, Richard Jefferson",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Chiney Ogwumike (Pundit), Richard Jefferson (Pundit), Katie George (Reporter)",Chicago Bulls @ Milwaukee Bucks,pending,,
2024-11-13 16:30,1731544200.0,New Orleans Pelicans @ Oklahoma City Thunder,Oklahoma City Thunder,New Orleans Pelicans,NBA Regular Season,"ESPN (US), ESPN App (US)",12394.0,https://basketball.icdb.tv/match/12394,Mark Jones,Cory Alexander,Cory Alexander,,,Katie George,"Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Katie George (Reporter)",New Orleans Pelicans @ Oklahoma City Thunder,pending,,
2024-10-30 16:00,1730329200.0,Boston Celtics @ Indiana Pacers,Indiana Pacers,Boston Celtics,NBA Regular Season,"ESPN (US), ESPN App (US)",12222.0,https://basketball.icdb.tv/match/12222,Mark Jones,Jay Bilas,Jay Bilas,"Kendrick Perkins, Chiney Ogwumike, Richard Jefferson",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Kendrick Perkins (Pundit), Chiney Ogwumike (Pundit), Richard Jefferson (Pundit), Jorge Sedano (Reporter)",Boston Celtics @ Indiana Pacers,pending,,
2024-10-13 17:30,1728865800.0,Phoenix Suns @ Denver Nuggets,Denver Nuggets,Phoenix Suns,NBA Pre-Season,"ESPN (US), ESPN App (US)",12018.0,https://basketball.icdb.tv/match/12018,Mark Jones,Jay Bilas,Jay Bilas,,,Katie George,"Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Katie George (Reporter)",Phoenix Suns @ Denver Nuggets,pending,,
2024-07-14 19:00,1721008800.0,Chicago Bulls @ Golden State Warriors,Golden State Warriors,Chicago Bulls,NBA Summer League,"ESPN 2 (US), NBA TV Canada, NBC Sports Bay Area, ESPN+ USA",11796.0,https://basketball.icdb.tv/match/11796,Mark Jones,Doris Burke,Doris Burke,,,Cassidy Hubbarth,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Cassidy Hubbarth (Reporter)",Chicago Bulls @ Golden State Warriors,pending,,
2024-07-14 17:00,1721001600.0,San Antonio Spurs @ Miami Heat,Miami Heat,San Antonio Spurs,NBA Summer League,"ESPN 2 (US), NBA TV Canada, ESPN+ USA",11795.0,https://basketball.icdb.tv/match/11795,Mark Jones,Doris Burke,Doris Burke,,,Cassidy Hubbarth,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Cassidy Hubbarth (Reporter)",San Antonio Spurs @ Miami Heat,pending,,
2024-07-13 20:00,1720926000.0,Phoenix Suns @ Golden State Warriors,Golden State Warriors,Phoenix Suns,NBA Summer League,"ESPN 2 (US), NBA TV Canada, NBC Sports Bay Area, ESPN+ USA",11792.0,https://basketball.icdb.tv/match/11792,Mark Jones,Doris Burke,Doris Burke,,,Cassidy Hubbarth,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Cassidy Hubbarth (Reporter)",Phoenix Suns @ Golden State Warriors,pending,,
2024-07-13 18:00,1720918800.0,San Antonio Spurs @ Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,NBA Summer League,"ESPN 2 (US), NBA TV Canada, ESPN+ USA",11791.0,https://basketball.icdb.tv/match/11791,Mark Jones,Doris Burke,Doris Burke,,,Cassidy Hubbarth,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Cassidy Hubbarth (Reporter)",San Antonio Spurs @ Portland Trail Blazers,pending,,
2024-07-12 18:30,1720834200.0,Atlanta Hawks @ Washington Wizards,Washington Wizards,Atlanta Hawks,NBA Summer League,"ESPN (US), TSN Canada 2 HD, ESPN+ USA, Monumental Sports Network",11782.0,https://basketball.icdb.tv/match/11782,Mark Jones,Doris Burke,Doris Burke,,,Cassidy Hubbarth,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Cassidy Hubbarth (Reporter)",Atlanta Hawks @ Washington Wizards,pending,,
2024-07-12 16:30,1720827000.0,Houston Rockets @ Los Angeles Lakers,Los Angeles Lakers,Houston Rockets,NBA Summer League,"ESPN (US), TSN Canada 2 HD, ESPN+ USA, Space City Home Network",11781.0,https://basketball.icdb.tv/match/11781,Mark Jones,Doris Burke,Doris Burke,,,Cassidy Hubbarth,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Cassidy Hubbarth (Reporter)",Houston Rockets @ Los Angeles Lakers,pending,,
2024-07-09 19:00,1720576800.0,Charlotte Hornets @ Sacramento Kings,Sacramento Kings,Charlotte Hornets,NBA Summer League,"NBA TV (US), NBA TV Canada, ESPN+ USA",11767.0,https://basketball.icdb.tv/match/11767,Mark Jones,"Dave ""Deuce"" Mason","Dave ""Deuce"" Mason",,,Sophia Jones,"Mark Jones (Main Commentator), Dave ""Deuce"" Mason (Co-commentator), Sophia Jones (Reporter)",Charlotte Hornets @ Sacramento Kings,pending,,
2024-07-09 17:00,1720569600.0,China @ San Antonio Spurs,San Antonio Spurs,China,NBA Summer League,"NBA TV (US), ESPN+ USA",11766.0,https://basketball.icdb.tv/match/11766,Mark Jones,"Dave ""Deuce"" Mason","Dave ""Deuce"" Mason",,,Sophia Jones,"Mark Jones (Main Commentator), Dave ""Deuce"" Mason (Co-commentator), Sophia Jones (Reporter)",China @ San Antonio Spurs,pending,,
2024-07-07 19:00,1720404000.0,San Antonio Spurs @ Sacramento Kings,Sacramento Kings,San Antonio Spurs,NBA Summer League,"ESPN 2 (US), ESPN+ USA, NBA TV Canada",11749.0,https://basketball.icdb.tv/match/11749,Mark Jones,Morgan Ragan,Morgan Ragan,,,Sophia Jones,"Mark Jones (Main Commentator), Morgan Ragan (Co-commentator), Sophia Jones (Reporter)",San Antonio Spurs @ Sacramento Kings,pending,,
2024-07-07 17:00,1720396800.0,China @ Charlotte Hornets,Charlotte Hornets,China,NBA Summer League,"ESPN 2 (US), ESPN+ USA, NBA TV Canada",11748.0,https://basketball.icdb.tv/match/11748,Mark Jones,Morgan Ragan,Morgan Ragan,,,Sophia Jones,"Mark Jones (Main Commentator), Morgan Ragan (Co-commentator), Sophia Jones (Reporter)",China @ Charlotte Hornets,pending,,
2024-07-06 19:30,1720319400.0,China @ Sacramento Kings,Sacramento Kings,China,NBA Summer League,"NBA TV (US), NBA TV Canada, ESPN+ USA",11741.0,https://basketball.icdb.tv/match/11741,Mark Jones,"Dave ""Deuce"" Mason","Dave ""Deuce"" Mason",,,Sophia Jones,"Mark Jones (Main Commentator), Dave ""Deuce"" Mason (Co-commentator), Sophia Jones (Reporter)",China @ Sacramento Kings,pending,,
2024-07-06 17:30,1720312200.0,Charlotte Hornets @ San Antonio Spurs,San Antonio Spurs,Charlotte Hornets,NBA Summer League,"NBA TV (US), NBA TV Canada, ESPN+ USA",11740.0,https://basketball.icdb.tv/match/11740,Mark Jones,"Dave ""Deuce"" Mason","Dave ""Deuce"" Mason",,,Sophia Jones,"Mark Jones (Main Commentator), Dave ""Deuce"" Mason (Co-commentator), Sophia Jones (Reporter)",Charlotte Hornets @ San Antonio Spurs,pending,,
2024-05-10 18:30,1715391000.0,Denver Nuggets @ Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets,NBA Regular Season,"ESPN (US), ESPN App (US)",11492.0,https://basketball.icdb.tv/match/11492,Mark Jones,Tim Legler,Tim Legler,"Michael Wilbon, Adrian Wojnarowski, Stephen A. Smith, Bob Myers",Malika Andrews,Angel Gray,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Tim Legler (Co-commentator), Michael Wilbon (Pundit), Adrian Wojnarowski (Pundit), Stephen A. Smith (Pundit), Bob Myers (Pundit), Angel Gray (Reporter)",Denver Nuggets @ Minnesota Timberwolves,pending,,
2024-04-26 14:30,1714167000.0,Milwaukee Bucks @ Indiana Pacers,Indiana Pacers,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN App (US), TNT Sports 2 HD UK, Discovery+ UK ($/geo/R)",11396.0,https://basketball.icdb.tv/match/11396,Mark Jones,Hubie Brown,Hubie Brown,"Kendrick Perkins, Adrian Wojnarowski, Chiney Ogwumike",Malika Andrews,Monica McNutt,"Mark Jones (Main Commentator), Hubie Brown (Co-commentator), Monica McNutt (Reporter), Malika Andrews (Presenter), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit)",Milwaukee Bucks @ Indiana Pacers,pending,,
2024-04-20 12:30,1713641400.0,Phoenix Suns @ Minnesota Timberwolves,Minnesota Timberwolves,Phoenix Suns,NBA Playoffs,"ESPN (US), ESPN App (US)",11315.0,https://basketball.icdb.tv/match/11315,Mark Jones,Hubie Brown,Hubie Brown,"Stephen A. Smith, Michael Wilbon, Kendrick Perkins, Adrian Wojnarowski",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Hubie Brown (Co-commentator), Stephen A. Smith (Pundit), Michael Wilbon (Pundit), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Jorge Sedano (Reporter)",Phoenix Suns @ Minnesota Timberwolves,pending,,
2024-04-14 10:00,1713114000.0,Chicago Bulls @ New York Knicks,New York Knicks,Chicago Bulls,NBA Regular Season,"ESPN (US), ESPN App (US)",11290.0,https://basketball.icdb.tv/match/11290,Mark Jones,Doris Burke,Doris Burke,"Kendrick Perkins, Adrian Wojnarowski, Stephen A. Smith, Michael Wilbon",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Stephen A. Smith (Pundit), Michael Wilbon (Pundit), Katie George (Reporter)",Chicago Bulls @ New York Knicks,pending,,
2024-04-07 16:30,1712532600.0,Sacramento Kings @ Brooklyn Nets,Brooklyn Nets,Sacramento Kings,NBA Regular Season,"NBA App, NBC Sports California",11003.0,https://basketball.icdb.tv/match/11003,Noah Eagle,Richard Jefferson,"Richard Jefferson, Kayte Christensen-Hunter",,,,"Noah Eagle (Main Commentator), Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Kayte Christensen-Hunter (Co-commentator)",Sacramento Kings @ Brooklyn Nets,pending,,
2024-04-05 16:30,1712359800.0,Sacramento Kings @ Boston Celtics,Boston Celtics,Sacramento Kings,NBA Regular Season,NBC Sports California,10906.0,https://basketball.icdb.tv/match/10906,Mike Gorman,Brian Scalabrine,"Brian Scalabrine, Kayte Christensen-Hunter",,,,"Mike Gorman (Main Commentator), Brian Scalabrine (Co-commentator), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator)",Sacramento Kings @ Boston Celtics,pending,,
2024-04-03 16:30,1712187000.0,Oklahoma City Thunder @ Boston Celtics,Boston Celtics,Oklahoma City Thunder,NBA Regular Season,"ESPN (US), ESPN App (US)",10893.0,https://basketball.icdb.tv/match/10893,Mark Jones,JJ Redick,JJ Redick,"Kendrick Perkins, Adrian Wojnarowski, Chiney Ogwumike, Brian Windhorst",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), JJ Redick (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit), Brian Windhorst (Pundit), Katie George (Reporter)",Oklahoma City Thunder @ Boston Celtics,pending,,
2024-04-02 19:00,1712109600.0,Los Angeles Clippers @ Sacramento Kings,Sacramento Kings,Los Angeles Clippers,NBA Regular Season,"NBC Sports California, NBA App",10889.0,https://basketball.icdb.tv/match/10889,Brian Sieman,Mike Fratello,"Mike Fratello, Kayte Christensen-Hunter",,,,"Brian Sieman (Main Commentator), Mike Fratello (Co-commentator), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator)",Los Angeles Clippers @ Sacramento Kings,pending,,
2024-03-31 18:00,1711933200.0,Utah Jazz @ Sacramento Kings,Sacramento Kings,Utah Jazz,NBA Regular Season,"NBA App, NBC Sports California",10874.0,https://basketball.icdb.tv/match/10874,Craig Bolerjack,Thurl Bailey,"Thurl Bailey, Ron Boone, Kayte Christensen-Hunter",,,,"Craig Bolerjack (Main Commentator), Thurl Bailey (Co-commentator), David Locke (Main Commentator), Ron Boone (Co-commentator), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator)",Utah Jazz @ Sacramento Kings,pending,,
2024-03-29 19:00,1711764000.0,Dallas Mavericks @ Sacramento Kings,Sacramento Kings,Dallas Mavericks,NBA Regular Season,NBC Sports California,10861.0,https://basketball.icdb.tv/match/10861,Mark Jones,Kayte Christensen-Hunter,"Kayte Christensen-Hunter, Devin Harris",,,,"Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Mark Followill (Main Commentator), Devin Harris (Co-commentator)",Dallas Mavericks @ Sacramento Kings,pending,,
2024-03-20 16:30,1710977400.0,Milwaukee Bucks @ Boston Celtics,Boston Celtics,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN App (US)",10576.0,https://basketball.icdb.tv/match/10576,Mark Jones,Doris Burke,"Doris Burke, Cory Alexander","Kendrick Perkins, Adrian Wojnarowski, Chiney Ogwumike, Brian Windhorst",Malika Andrews,Cassidy Hubbarth,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit), Brian Windhorst (Pundit), Cassidy Hubbarth (Reporter), Marc Kestecher (Main Commentator), Cory Alexander (Co-commentator)",Milwaukee Bucks @ Boston Celtics,pending,,
2024-03-18 16:30,1710804600.0,Miami Heat @ Philadelphia 76ers,Philadelphia 76ers,Miami Heat,NBA Regular Season,"NBA Global League Pass [$], TNT Sports 3 HD UK, Discovery+ UK ($/geo/R), ESPN (Australia), ESPN (Caribbean), ESPN (New Zealand), ESPN (US), ESPN Africa, ESPN App (US), TSN Canada 1 HD, TSN Canada 3 HD, TSN Canada 4 HD, TSN Canada 5 HD",10542.0,https://basketball.icdb.tv/match/10542,Mark Jones,Doris Burke,Doris Burke,"Richard Jefferson, Kendrick Perkins, Adrian Wojnarowski, Chiney Ogwumike",Malika Andrews,Angel Gray,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Angel Gray (Reporter), Malika Andrews (Presenter), Richard Jefferson (Pundit), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit)",Miami Heat @ Philadelphia 76ers,pending,,
2024-03-13 16:30,1710372600.0,Denver Nuggets @ Miami Heat,Miami Heat,Denver Nuggets,NBA Regular Season,"ESPN (US), ESPN App (US)",10465.0,https://basketball.icdb.tv/match/10465,Mark Jones,JJ Redick,JJ Redick,"Kendrick Perkins, Adrian Wojnarowski, Chiney Ogwumike",Malika Andrews,Cassidy Hubbarth,"Malika Andrews (Presenter), Mark Jones (Main Commentator), JJ Redick (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit), Cassidy Hubbarth (Reporter)",Denver Nuggets @ Miami Heat,pending,,
2024-03-06 17:00,1709773200.0,Los Angeles Clippers @ Houston Rockets,Houston Rockets,Los Angeles Clippers,NBA Regular Season,"ESPN (US), ESPN App (US)",10338.0,https://basketball.icdb.tv/match/10338,Mark Jones,Doris Burke,Doris Burke,"Kendrick Perkins, Adrian Wojnarowski, Chiney Ogwumike, Richard Jefferson",Malika Andrews,Andraya Carter,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit), Richard Jefferson (Pundit), Andraya Carter (Reporter)",Los Angeles Clippers @ Houston Rockets,pending,,
2024-03-03 18:30,1709519400.0,Oklahoma City Thunder @ Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,NBA Regular Season,"ESPN (US), ESPN App (US)",10319.0,https://basketball.icdb.tv/match/10319,Mark Jones,Doris Burke,Doris Burke,"Michael Wilbon, Adrian Wojnarowski, Stephen A. Smith, Bob Myers",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Michael Wilbon (Pundit), Adrian Wojnarowski (Pundit), Stephen A. Smith (Pundit), Bob Myers (Pundit), Jorge Sedano (Reporter)",Oklahoma City Thunder @ Phoenix Suns,pending,,
2024-03-01 19:00,1709348400.0,Milwaukee Bucks @ Chicago Bulls,Chicago Bulls,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN App (US)",10305.0,https://basketball.icdb.tv/match/10305,Mark Jones,Stephanie White,Stephanie White,"Kendrick Perkins, Adrian Wojnarowski, Brian Windhorst, Zach Lowe",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Stephanie White (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Brian Windhorst (Pundit), Zach Lowe (Pundit), Katie George (Reporter)",Milwaukee Bucks @ Chicago Bulls,pending,,
2024-02-25 16:00,1708905600.0,Denver Nuggets @ Golden State Warriors,Golden State Warriors,Denver Nuggets,NBA Regular Season,"ESPN (US), ESPN App (US)",10204.0,https://basketball.icdb.tv/match/10204,Mark Jones,Stephanie White,Stephanie White,"Michael Wilbon, Adrian Wojnarowski, Kendrick Perkins, Brian Windhorst",Malika Andrews,Angel Gray,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Stephanie White (Co-commentator), Michael Wilbon (Pundit), Adrian Wojnarowski (Pundit), Kendrick Perkins (Pundit), Brian Windhorst (Pundit), Angel Gray (Reporter)",Denver Nuggets @ Golden State Warriors,pending,,
2024-02-23 19:00,1708743600.0,Milwaukee Bucks @ Minnesota Timberwolves,Minnesota Timberwolves,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN App (US)",10200.0,https://basketball.icdb.tv/match/10200,Mark Jones,Richard Jefferson,Richard Jefferson,"Kendrick Perkins, Adrian Wojnarowski, Stephen A. Smith, Chiney Ogwumike",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Stephen A. Smith (Pundit), Chiney Ogwumike (Pundit), Katie George (Reporter)",Milwaukee Bucks @ Minnesota Timberwolves,pending,,
2024-02-14 16:30,1707957000.0,Chicago Bulls @ Cleveland Cavaliers,Cleveland Cavaliers,Chicago Bulls,NBA Regular Season,"ESPN (US), ESPN App (US)",9940.0,https://basketball.icdb.tv/match/9940,Mark Jones,Doris Burke,Doris Burke,"Brian Windhorst, Chiney Ogwumike, Adrian Wojnarowski, Kendrick Perkins",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Brian Windhorst (Pundit), Chiney Ogwumike (Pundit), Adrian Wojnarowski (Pundit), Kendrick Perkins (Pundit), Katie George (Reporter)",Chicago Bulls @ Cleveland Cavaliers,pending,,
2024-02-09 19:00,1707534000.0,Denver Nuggets @ Sacramento Kings,Sacramento Kings,Denver Nuggets,NBA Regular Season,"NBC Sports California, NBA App",9905.0,https://basketball.icdb.tv/match/9905,Chris Marlowe,Scott Hastings,"Scott Hastings, Kayte Christensen-Hunter",,,,"Chris Marlowe (Main Commentator), Scott Hastings (Co-commentator), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator)",Denver Nuggets @ Sacramento Kings,pending,,
2024-02-07 19:00,1707361200.0,New Orleans Pelicans @ Los Angeles Clippers,Los Angeles Clippers,New Orleans Pelicans,NBA Regular Season,"ESPN (US), ESPN App (US)",9881.0,https://basketball.icdb.tv/match/9881,Mark Jones,Richard Jefferson,Richard Jefferson,"Kendrick Perkins, Adrian Wojnarowski, Chiney Ogwumike, Brian Windhorst",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit), Brian Windhorst (Pundit), Jorge Sedano (Reporter)",New Orleans Pelicans @ Los Angeles Clippers,pending,,
2024-01-31 19:00,1706756400.0,Milwaukee Bucks @ Portland Trail Blazers,Portland Trail Blazers,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN App (US)",9797.0,https://basketball.icdb.tv/match/9797,Mark Jones,Stephanie White,Stephanie White,"Bob Myers, Kendrick Perkins, Adrian Wojnarowski, Michael Wilbon",Malika Andrews,Angel Gray,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Stephanie White (Co-commentator), Bob Myers (Pundit), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit), Michael Wilbon (Pundit), Angel Gray (Reporter)",Milwaukee Bucks @ Portland Trail Blazers,pending,,
2024-01-24 16:30,1706142600.0,Oklahoma City Thunder @ San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,NBA Regular Season,"ESPN (US), ESPN App (US)",9616.0,https://basketball.icdb.tv/match/9616,Mark Jones,Monica McNutt,Monica McNutt,"Bob Myers, Stephen A. Smith, Adrian Wojnarowski, Michael Wilbon",Malika Andrews,Andraya Carter,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Monica McNutt (Co-commentator), Bob Myers (Pundit), Stephen A. Smith (Pundit), Adrian Wojnarowski (Pundit), Michael Wilbon (Pundit), Andraya Carter (Reporter)",Oklahoma City Thunder @ San Antonio Spurs,pending,,
2024-01-19 16:30,1705710600.0,Denver Nuggets @ Boston Celtics,Boston Celtics,Denver Nuggets,NBA Regular Season,"ESPN (US), ESPN App (US), TNT Sports 2 HD UK, Discovery+ UK ($/geo/R), ESPN (Australia), ESPN (Caribbean), ESPN (New Zealand), ESPN Africa, TSN Canada 3 HD, TSN Canada 4 HD",9557.0,https://basketball.icdb.tv/match/9557,Mark Jones,Doris Burke,Doris Burke,"Adrian Wojnarowski, Chiney Ogwumike, Kendrick Perkins, Richard Jefferson",Malika Andrews,Katie George,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Katie George (Reporter), Malika Andrews (Presenter), Adrian Wojnarowski (Pundit), Chiney Ogwumike (Pundit), Kendrick Perkins (Pundit), Richard Jefferson (Pundit)",Denver Nuggets @ Boston Celtics,pending,,
2024-01-17 16:30,1705537800.0,Milwaukee Bucks @ Cleveland Cavaliers,Cleveland Cavaliers,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN App (US), ESPN 2 (Caribbean), ESPN 2 Africa, ESPN (New Zealand), ESPN (Australia)",9556.0,https://basketball.icdb.tv/match/9556,Mark Jones,Hubie Brown,Hubie Brown,"Bob Myers, Michael Wilbon, Adrian Wojnarowski, Stephen A. Smith",Malika Andrews,Monica McNutt,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Hubie Brown (Co-commentator), Bob Myers (Pundit), Michael Wilbon (Pundit), Adrian Wojnarowski (Pundit), Stephen A. Smith (Pundit), Monica McNutt (Reporter)",Milwaukee Bucks @ Cleveland Cavaliers,pending,,
2024-01-12 16:30,1705105800.0,Sacramento Kings @ Philadelphia 76ers,Philadelphia 76ers,Sacramento Kings,NBA Regular Season,"ESPN (US), ESPN App (US), ESPN (Australia), ESPN (Caribbean), ESPN (New Zealand), ESPN Africa, TNT Sports 1 HD UK, Discovery+ UK ($/geo/R), TSN Canada 4 HD, TSN Canada 3 HD, NBA Global League Pass [$]",9398.0,https://basketball.icdb.tv/match/9398,Mark Jones,Monica McNutt,Monica McNutt,"Brian Windhorst, Kendrick Perkins, Adrian Wojnarowski",Malika Andrews,Angel Gray,"Mark Jones (Main Commentator), Monica McNutt (Co-commentator), Angel Gray (Reporter), Malika Andrews (Presenter), Brian Windhorst (Pundit), Kendrick Perkins (Pundit), Adrian Wojnarowski (Pundit)",Sacramento Kings @ Philadelphia 76ers,pending,,
2024-01-05 16:30,1704501000.0,New York Knicks @ Philadelphia 76ers,Philadelphia 76ers,New York Knicks,NBA Regular Season,"ESPN (US), ESPN App (US), ESPN (Caribbean), ESPN Africa, ESPN (New Zealand), ESPN (Australia), TNT Sports 2 HD UK, Discovery+ UK ($/geo/R), TSN Canada 2 HD",9268.0,https://basketball.icdb.tv/match/9268,Mark Jones,Doris Burke,Doris Burke,"Chiney Ogwumike, Kendrick Perkins, Brian Windhorst","Malika Andrews, Kevin Hart",Katie George,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Katie George (Reporter), Malika Andrews (Presenter), Chiney Ogwumike (Pundit), Kendrick Perkins (Pundit), Brian Windhorst (Pundit), Kevin Hart (Presenter)",New York Knicks @ Philadelphia 76ers,pending,,
2023-12-25 17:00,1703552400.0,Philadelphia 76ers @ Miami Heat,Miami Heat,Philadelphia 76ers,NBA Regular Season,"ESPN (US), ESPN+ USA, beIN Sports MENA English 1 HD, Discovery+ UK ($/geo/R), TNT Sports 1 HD UK, NBA Global League Pass [$], ESPN (Caribbean), ESPN Africa, ESPN (Australia), ESPN (New Zealand), Sportsnet (Canada), ESPN 4 (Brazil)",9058.0,https://basketball.icdb.tv/match/9058,Mark Jones,Monica McNutt,Monica McNutt,"Adrian Wojnarowski, Stephen A. Smith, Michael Wilbon, Kendrick Perkins",Malika Andrews,Angel Gray,"Mark Jones (Main Commentator), Monica McNutt (Co-commentator), Angel Gray (Reporter), Malika Andrews (Presenter), Adrian Wojnarowski (Pundit), Stephen A. Smith (Pundit), Michael Wilbon (Pundit), Kendrick Perkins (Pundit)",Philadelphia 76ers @ Miami Heat,pending,,
2023-12-20 19:00,1703127600.0,Boston Celtics @ Sacramento Kings,Sacramento Kings,Boston Celtics,NBA Regular Season,"NBA Global League Pass [$], NBC Sports California",9073.0,https://basketball.icdb.tv/match/9073,Mark Jones,Kayte Christensen-Hunter,Kayte Christensen-Hunter,Kyle Draper,Deuce Mason,,"Deuce Mason (Presenter), Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator), Kyle Draper (Pundit)",Boston Celtics @ Sacramento Kings,pending,,
